m/z,Intensity,Index,Scan_ID,Source_File
243.25,96231.0,692,7,Cytochrome_C.mzML
243.6875,15447.4,699,7,Cytochrome_C.mzML
244.0,37868.484,704,7,Cytochrome_C.mzML
244.5,5336.057,712,7,Cytochrome_C.mzML
244.9375,7787.514,719,7,Cytochrome_C.mzML
245.125,8986.657,722,7,Cytochrome_C.mzML
245.5625,432.65714,729,7,Cytochrome_C.mzML
245.8125,8447.914,733,7,Cytochrome_C.mzML
246.125,11688.0,738,7,Cytochrome_C.mzML
246.9375,20390.914,751,7,Cytochrome_C.mzML
247.3125,40966.43,757,7,Cytochrome_C.mzML
248.125,7153.971,770,7,Cytochrome_C.mzML
248.375,22377.572,774,7,Cytochrome_C.mzML
248.6875,12971.371,779,7,Cytochrome_C.mzML
248.9375,19743.086,783,7,Cytochrome_C.mzML
249.1875,28235.086,787,7,Cytochrome_C.mzML
249.8125,12239.314,797,7,Cytochrome_C.mzML
250.125,13381.657,802,7,Cytochrome_C.mzML
250.875,33731.83,814,7,Cytochrome_C.mzML
251.125,27913.629,818,7,Cytochrome_C.mzML
251.6875,16837.486,827,7,Cytochrome_C.mzML
252.0,20240.514,832,7,Cytochrome_C.mzML
252.5,12789.886,840,7,Cytochrome_C.mzML
252.875,26630.172,846,7,Cytochrome_C.mzML
253.125,19668.03,850,7,Cytochrome_C.mzML
253.5625,26114.314,857,7,Cytochrome_C.mzML
254.125,10749.172,866,7,Cytochrome_C.mzML
254.5625,2385.257,873,7,Cytochrome_C.mzML
254.875,11946.914,878,7,Cytochrome_C.mzML
255.1875,964.4857,883,7,Cytochrome_C.mzML
255.9375,8642.058,895,7,Cytochrome_C.mzML
256.375,23179.943,902,7,Cytochrome_C.mzML
256.9375,27990.771,911,7,Cytochrome_C.mzML
257.8125,3008.8572,925,7,Cytochrome_C.mzML
258.3125,11804.515,933,7,Cytochrome_C.mzML
258.875,10209.714,942,7,Cytochrome_C.mzML
259.25,15763.657,948,7,Cytochrome_C.mzML
259.625,10924.485,954,7,Cytochrome_C.mzML
260.1875,5349.2,963,7,Cytochrome_C.mzML
261.1875,55587.742,979,7,Cytochrome_C.mzML
261.9375,3204.4856,991,7,Cytochrome_C.mzML
262.3125,33156.914,997,7,Cytochrome_C.mzML
262.625,16268.028,1002,7,Cytochrome_C.mzML
262.9375,21512.742,1007,7,Cytochrome_C.mzML
263.3125,4459.8,1013,7,Cytochrome_C.mzML
263.75,39507.37,1020,7,Cytochrome_C.mzML
264.0625,19621.2,1025,7,Cytochrome_C.mzML
264.3125,15753.028,1029,7,Cytochrome_C.mzML
264.5625,19562.0,1033,7,Cytochrome_C.mzML
264.8125,27762.258,1037,7,Cytochrome_C.mzML
265.25,51385.688,1044,7,Cytochrome_C.mzML
265.9375,22634.115,1055,7,Cytochrome_C.mzML
266.3125,20189.0,1061,7,Cytochrome_C.mzML
267.0625,67393.086,1073,7,Cytochrome_C.mzML
267.3125,42696.57,1077,7,Cytochrome_C.mzML
267.875,14606.657,1086,7,Cytochrome_C.mzML
268.375,1728.3429,1094,7,Cytochrome_C.mzML
268.75,17232.285,1100,7,Cytochrome_C.mzML
269.0625,22436.656,1105,7,Cytochrome_C.mzML
269.625,3148.5144,1114,7,Cytochrome_C.mzML
269.9375,7960.857,1119,7,Cytochrome_C.mzML
270.6875,17458.857,1131,7,Cytochrome_C.mzML
271.1875,29714.057,1139,7,Cytochrome_C.mzML
271.875,7242.3716,1150,7,Cytochrome_C.mzML
273.0,11447.714,1168,7,Cytochrome_C.mzML
273.75,43611.457,1180,7,Cytochrome_C.mzML
274.0625,18101.656,1185,7,Cytochrome_C.mzML
274.3125,5280.8,1189,7,Cytochrome_C.mzML
274.5625,8389.2,1193,7,Cytochrome_C.mzML
275.0,34035.914,1200,7,Cytochrome_C.mzML
275.3125,36958.344,1205,7,Cytochrome_C.mzML
275.625,19286.885,1210,7,Cytochrome_C.mzML
276.125,12604.629,1218,7,Cytochrome_C.mzML
277.0,22116.115,1232,7,Cytochrome_C.mzML
277.5,6774.8857,1240,7,Cytochrome_C.mzML
278.1875,7167.029,1251,7,Cytochrome_C.mzML
279.0625,14041.257,1265,7,Cytochrome_C.mzML
279.25,12890.028,1268,7,Cytochrome_C.mzML
279.6875,9234.058,1275,7,Cytochrome_C.mzML
280.1875,1765.6,1283,7,Cytochrome_C.mzML
281.0,42682.57,1296,7,Cytochrome_C.mzML
281.25,38430.258,1300,7,Cytochrome_C.mzML
281.6875,6320.914,1307,7,Cytochrome_C.mzML
281.9375,9586.0,1311,7,Cytochrome_C.mzML
282.9375,32557.543,1327,7,Cytochrome_C.mzML
283.25,39655.83,1332,7,Cytochrome_C.mzML
283.8125,38744.4,1341,7,Cytochrome_C.mzML
284.25,32450.572,1348,7,Cytochrome_C.mzML
285.0,57325.312,1360,7,Cytochrome_C.mzML
285.625,24917.8,1370,7,Cytochrome_C.mzML
286.0,4177.1714,1376,7,Cytochrome_C.mzML
286.25,2347.3428,1380,7,Cytochrome_C.mzML
286.875,16775.8,1390,7,Cytochrome_C.mzML
287.125,44806.426,1394,7,Cytochrome_C.mzML
287.75,20807.229,1404,7,Cytochrome_C.mzML
288.3125,3366.8,1413,7,Cytochrome_C.mzML
288.9375,8915.771,1423,7,Cytochrome_C.mzML
289.3125,22113.086,1429,7,Cytochrome_C.mzML
290.25,32081.629,1444,7,Cytochrome_C.mzML
290.75,5685.7144,1452,7,Cytochrome_C.mzML
291.0625,16605.686,1457,7,Cytochrome_C.mzML
291.4375,14013.429,1463,7,Cytochrome_C.mzML
292.0,11166.457,1472,7,Cytochrome_C.mzML
292.25,14510.172,1476,7,Cytochrome_C.mzML
292.5,5175.7427,1480,7,Cytochrome_C.mzML
292.9375,53504.94,1487,7,Cytochrome_C.mzML
293.1875,18518.8,1491,7,Cytochrome_C.mzML
293.5625,44061.06,1497,7,Cytochrome_C.mzML
294.0,15892.0,1504,7,Cytochrome_C.mzML
294.625,18709.086,1514,7,Cytochrome_C.mzML
295.0,16761.6,1520,7,Cytochrome_C.mzML
295.25,27933.686,1524,7,Cytochrome_C.mzML
296.0,10975.229,1536,7,Cytochrome_C.mzML
296.3125,13667.229,1541,7,Cytochrome_C.mzML
297.3125,35173.0,1557,7,Cytochrome_C.mzML
298.0625,20406.143,1569,7,Cytochrome_C.mzML
298.8125,45370.77,1581,7,Cytochrome_C.mzML
299.0625,41804.145,1585,7,Cytochrome_C.mzML
299.5,45765.457,1592,7,Cytochrome_C.mzML
300.0625,7006.914,1601,7,Cytochrome_C.mzML
300.5,40823.4,1608,7,Cytochrome_C.mzML
301.0,44116.83,1616,7,Cytochrome_C.mzML
301.375,54443.2,1622,7,Cytochrome_C.mzML
301.875,49716.887,1630,7,Cytochrome_C.mzML
302.1875,18662.314,1635,7,Cytochrome_C.mzML
302.875,17007.828,1646,7,Cytochrome_C.mzML
303.3125,73059.055,1653,7,Cytochrome_C.mzML
304.0,6098.8,1664,7,Cytochrome_C.mzML
304.5,24794.086,1672,7,Cytochrome_C.mzML
305.1875,223432.86,1683,7,Cytochrome_C.mzML
305.8125,4601.971,1693,7,Cytochrome_C.mzML
306.0625,13080.229,1697,7,Cytochrome_C.mzML
306.375,9051.829,1702,7,Cytochrome_C.mzML
306.625,30961.057,1706,7,Cytochrome_C.mzML
306.9375,11265.086,1711,7,Cytochrome_C.mzML
307.25,6604.0,1716,7,Cytochrome_C.mzML
307.6875,9955.6,1723,7,Cytochrome_C.mzML
308.0,1390.5714,1728,7,Cytochrome_C.mzML
308.4375,11545.229,1735,7,Cytochrome_C.mzML
308.8125,17491.656,1741,7,Cytochrome_C.mzML
309.125,30925.03,1746,7,Cytochrome_C.mzML
309.75,10371.0,1756,7,Cytochrome_C.mzML
310.125,7361.0,1762,7,Cytochrome_C.mzML
310.4375,20292.344,1767,7,Cytochrome_C.mzML
310.875,30482.2,1774,7,Cytochrome_C.mzML
311.25,29858.742,1780,7,Cytochrome_C.mzML
311.5625,9531.172,1785,7,Cytochrome_C.mzML
312.0625,3929.9429,1793,7,Cytochrome_C.mzML
312.5,61249.973,1800,7,Cytochrome_C.mzML
312.9375,25015.943,1807,7,Cytochrome_C.mzML
313.4375,110005.03,1815,7,Cytochrome_C.mzML
313.8125,13304.543,1821,7,Cytochrome_C.mzML
314.375,20050.172,1830,7,Cytochrome_C.mzML
314.8125,10477.771,1837,7,Cytochrome_C.mzML
315.0625,27727.656,1841,7,Cytochrome_C.mzML
315.375,17520.285,1846,7,Cytochrome_C.mzML
315.875,6469.857,1854,7,Cytochrome_C.mzML
316.25,9481.314,1860,7,Cytochrome_C.mzML
316.75,18821.4,1868,7,Cytochrome_C.mzML
317.0,35028.656,1872,7,Cytochrome_C.mzML
317.3125,25923.857,1877,7,Cytochrome_C.mzML
318.0,14262.257,1888,7,Cytochrome_C.mzML
318.375,15561.229,1894,7,Cytochrome_C.mzML
319.3125,68361.914,1909,7,Cytochrome_C.mzML
320.0,12475.143,1920,7,Cytochrome_C.mzML
320.4375,21423.4,1927,7,Cytochrome_C.mzML
320.75,10563.372,1932,7,Cytochrome_C.mzML
321.25,148600.72,1940,7,Cytochrome_C.mzML
321.8125,10292.0,1949,7,Cytochrome_C.mzML
322.125,27073.486,1954,7,Cytochrome_C.mzML
322.625,9085.4,1962,7,Cytochrome_C.mzML
323.0625,13671.371,1969,7,Cytochrome_C.mzML
323.375,17739.256,1974,7,Cytochrome_C.mzML
323.9375,2695.4287,1983,7,Cytochrome_C.mzML
324.25,19548.145,1988,7,Cytochrome_C.mzML
324.5,12971.914,1992,7,Cytochrome_C.mzML
325.0625,10197.771,2001,7,Cytochrome_C.mzML
325.375,9224.457,2006,7,Cytochrome_C.mzML
325.75,13899.2,2012,7,Cytochrome_C.mzML
326.0,8619.629,2016,7,Cytochrome_C.mzML
326.25,3579.9429,2020,7,Cytochrome_C.mzML
326.875,9317.857,2030,7,Cytochrome_C.mzML
327.25,41580.516,2036,7,Cytochrome_C.mzML
327.625,30679.97,2042,7,Cytochrome_C.mzML
328.1875,31601.943,2051,7,Cytochrome_C.mzML
328.9375,95405.26,2063,7,Cytochrome_C.mzML
329.625,34135.113,2074,7,Cytochrome_C.mzML
330.1875,2887.8857,2083,7,Cytochrome_C.mzML
330.5,4468.343,2088,7,Cytochrome_C.mzML
330.875,38628.973,2094,7,Cytochrome_C.mzML
331.3125,19186.943,2101,7,Cytochrome_C.mzML
331.6875,18374.828,2107,7,Cytochrome_C.mzML
331.9375,7133.657,2111,7,Cytochrome_C.mzML
332.3125,6231.1714,2117,7,Cytochrome_C.mzML
332.9375,6879.8857,2127,7,Cytochrome_C.mzML
333.25,27005.572,2132,7,Cytochrome_C.mzML
333.875,3676.6572,2142,7,Cytochrome_C.mzML
334.375,27341.713,2150,7,Cytochrome_C.mzML
334.9375,28622.428,2159,7,Cytochrome_C.mzML
335.1875,40875.06,2163,7,Cytochrome_C.mzML
335.6875,2788.2,2171,7,Cytochrome_C.mzML
336.1875,4434.7427,2179,7,Cytochrome_C.mzML
336.6875,22659.086,2187,7,Cytochrome_C.mzML
337.3125,70758.77,2197,7,Cytochrome_C.mzML
337.625,2648.3713,2202,7,Cytochrome_C.mzML
338.3125,30584.828,2213,7,Cytochrome_C.mzML
338.8125,14156.914,2221,7,Cytochrome_C.mzML
339.25,51315.516,2228,7,Cytochrome_C.mzML
339.9375,12527.314,2239,7,Cytochrome_C.mzML
340.5625,5604.0283,2249,7,Cytochrome_C.mzML
341.4375,349761.78,2263,7,Cytochrome_C.mzML
341.9375,19058.656,2271,7,Cytochrome_C.mzML
342.4375,49412.63,2279,7,Cytochrome_C.mzML
343.25,51708.2,2292,7,Cytochrome_C.mzML
343.5,6944.3145,2296,7,Cytochrome_C.mzML
343.875,15719.43,2302,7,Cytochrome_C.mzML
344.25,21930.057,2308,7,Cytochrome_C.mzML
344.5,11275.828,2312,7,Cytochrome_C.mzML
344.9375,26315.371,2319,7,Cytochrome_C.mzML
345.25,64944.543,2324,7,Cytochrome_C.mzML
346.0625,21229.771,2337,7,Cytochrome_C.mzML
346.5,56872.8,2344,7,Cytochrome_C.mzML
346.9375,14220.143,2351,7,Cytochrome_C.mzML
347.3125,36144.8,2357,7,Cytochrome_C.mzML
348.25,23643.457,2372,7,Cytochrome_C.mzML
348.75,36734.4,2380,7,Cytochrome_C.mzML
349.1875,120002.6,2387,7,Cytochrome_C.mzML
349.8125,26327.486,2397,7,Cytochrome_C.mzML
350.125,25433.03,2402,7,Cytochrome_C.mzML
350.4375,30493.715,2407,7,Cytochrome_C.mzML
351.25,28791.943,2420,7,Cytochrome_C.mzML
351.8125,12666.485,2429,7,Cytochrome_C.mzML
352.5625,15216.515,2441,7,Cytochrome_C.mzML
352.9375,27006.115,2447,7,Cytochrome_C.mzML
353.25,20950.656,2452,7,Cytochrome_C.mzML
353.9375,19409.258,2463,7,Cytochrome_C.mzML
354.1875,4232.2573,2467,7,Cytochrome_C.mzML
354.875,6273.1143,2478,7,Cytochrome_C.mzML
355.3125,10022.714,2485,7,Cytochrome_C.mzML
355.8125,9645.085,2493,7,Cytochrome_C.mzML
356.1875,28980.715,2499,7,Cytochrome_C.mzML
356.5625,8220.514,2505,7,Cytochrome_C.mzML
356.8125,21087.258,2509,7,Cytochrome_C.mzML
357.1875,18780.486,2515,7,Cytochrome_C.mzML
357.75,24012.799,2524,7,Cytochrome_C.mzML
358.1875,9958.429,2531,7,Cytochrome_C.mzML
358.5,22872.229,2536,7,Cytochrome_C.mzML
359.125,14547.601,2546,7,Cytochrome_C.mzML
359.875,12662.4,2558,7,Cytochrome_C.mzML
360.25,59222.684,2564,7,Cytochrome_C.mzML
360.8125,9150.114,2573,7,Cytochrome_C.mzML
361.25,37569.2,2580,7,Cytochrome_C.mzML
361.75,6357.8857,2588,7,Cytochrome_C.mzML
361.9375,11580.829,2591,7,Cytochrome_C.mzML
362.3125,20830.97,2597,7,Cytochrome_C.mzML
362.6875,26119.4,2603,7,Cytochrome_C.mzML
363.0,25493.514,2608,7,Cytochrome_C.mzML
363.3125,62906.43,2613,7,Cytochrome_C.mzML
363.75,9081.143,2620,7,Cytochrome_C.mzML
364.3125,18333.2,2629,7,Cytochrome_C.mzML
364.625,28969.943,2634,7,Cytochrome_C.mzML
365.3125,370684.44,2645,7,Cytochrome_C.mzML
366.1875,76222.77,2659,7,Cytochrome_C.mzML
366.8125,27900.742,2669,7,Cytochrome_C.mzML
367.375,41909.8,2678,7,Cytochrome_C.mzML
367.875,15461.199,2686,7,Cytochrome_C.mzML
368.3125,31294.885,2693,7,Cytochrome_C.mzML
368.6875,26666.744,2699,7,Cytochrome_C.mzML
368.875,22052.145,2702,7,Cytochrome_C.mzML
369.0625,23365.373,2705,7,Cytochrome_C.mzML
369.4375,23928.484,2711,7,Cytochrome_C.mzML
369.8125,18386.57,2717,7,Cytochrome_C.mzML
370.125,10216.486,2722,7,Cytochrome_C.mzML
370.5,28787.543,2728,7,Cytochrome_C.mzML
370.875,40653.914,2734,7,Cytochrome_C.mzML
371.3125,97225.26,2741,7,Cytochrome_C.mzML
371.875,24877.656,2750,7,Cytochrome_C.mzML
372.375,39275.688,2758,7,Cytochrome_C.mzML
372.9375,38162.83,2767,7,Cytochrome_C.mzML
373.3125,36723.887,2773,7,Cytochrome_C.mzML
373.8125,13018.229,2781,7,Cytochrome_C.mzML
374.0,10924.572,2784,7,Cytochrome_C.mzML
374.3125,50334.258,2789,7,Cytochrome_C.mzML
374.8125,30764.656,2797,7,Cytochrome_C.mzML
375.25,26691.572,2804,7,Cytochrome_C.mzML
375.875,8188.6855,2814,7,Cytochrome_C.mzML
376.5625,5711.514,2825,7,Cytochrome_C.mzML
376.8125,6897.657,2829,7,Cytochrome_C.mzML
377.1875,37758.258,2835,7,Cytochrome_C.mzML
378.0625,23258.57,2849,7,Cytochrome_C.mzML
378.5625,10194.886,2857,7,Cytochrome_C.mzML
378.9375,9408.943,2863,7,Cytochrome_C.mzML
379.3125,35085.258,2869,7,Cytochrome_C.mzML
379.6875,4795.457,2875,7,Cytochrome_C.mzML
380.0,7614.543,2880,7,Cytochrome_C.mzML
380.375,2133.3428,2886,7,Cytochrome_C.mzML
381.1875,47345.543,2899,7,Cytochrome_C.mzML
381.8125,7571.657,2909,7,Cytochrome_C.mzML
382.3125,21954.715,2917,7,Cytochrome_C.mzML
382.4375,19934.771,2919,7,Cytochrome_C.mzML
382.75,6402.7144,2924,7,Cytochrome_C.mzML
382.9375,5173.0,2927,7,Cytochrome_C.mzML
383.25,39347.484,2932,7,Cytochrome_C.mzML
383.5625,2476.7715,2937,7,Cytochrome_C.mzML
384.0625,8329.172,2945,7,Cytochrome_C.mzML
384.5625,29273.771,2953,7,Cytochrome_C.mzML
384.875,22468.2,2958,7,Cytochrome_C.mzML
385.3125,22706.457,2965,7,Cytochrome_C.mzML
385.75,7079.8857,2972,7,Cytochrome_C.mzML
386.0,28477.398,2976,7,Cytochrome_C.mzML
386.25,7435.3716,2980,7,Cytochrome_C.mzML
386.5625,17783.656,2985,7,Cytochrome_C.mzML
386.9375,17035.6,2991,7,Cytochrome_C.mzML
387.25,14572.058,2996,7,Cytochrome_C.mzML
387.75,6307.543,3004,7,Cytochrome_C.mzML
388.125,29743.057,3010,7,Cytochrome_C.mzML
388.75,9220.2,3020,7,Cytochrome_C.mzML
389.3125,35238.63,3029,7,Cytochrome_C.mzML
389.875,87169.26,3038,7,Cytochrome_C.mzML
390.1875,13558.457,3043,7,Cytochrome_C.mzML
390.9375,24465.572,3055,7,Cytochrome_C.mzML
391.25,54922.457,3060,7,Cytochrome_C.mzML
391.5,44893.227,3064,7,Cytochrome_C.mzML
391.875,26435.0,3070,7,Cytochrome_C.mzML
392.1875,4399.8857,3075,7,Cytochrome_C.mzML
392.75,7430.3716,3084,7,Cytochrome_C.mzML
393.25,139012.62,3092,7,Cytochrome_C.mzML
393.8125,9288.143,3101,7,Cytochrome_C.mzML
394.0625,25390.8,3105,7,Cytochrome_C.mzML
394.3125,36787.312,3109,7,Cytochrome_C.mzML
395.0,40098.973,3120,7,Cytochrome_C.mzML
395.25,37559.94,3124,7,Cytochrome_C.mzML
395.625,2000.0,3130,7,Cytochrome_C.mzML
395.9375,13036.457,3135,7,Cytochrome_C.mzML
396.5625,5115.943,3145,7,Cytochrome_C.mzML
396.875,7689.2,3150,7,Cytochrome_C.mzML
397.25,57002.887,3156,7,Cytochrome_C.mzML
398.0,14796.828,3168,7,Cytochrome_C.mzML
398.25,8308.028,3172,7,Cytochrome_C.mzML
398.875,13512.972,3182,7,Cytochrome_C.mzML
399.1875,35492.973,3187,7,Cytochrome_C.mzML
399.8125,22201.314,3197,7,Cytochrome_C.mzML
400.375,59682.63,3206,7,Cytochrome_C.mzML
400.875,38109.883,3214,7,Cytochrome_C.mzML
401.1875,24381.2,3219,7,Cytochrome_C.mzML
401.5625,22437.342,3225,7,Cytochrome_C.mzML
401.8125,12505.314,3229,7,Cytochrome_C.mzML
402.3125,22833.514,3237,7,Cytochrome_C.mzML
402.875,16605.428,3246,7,Cytochrome_C.mzML
403.1875,17859.03,3251,7,Cytochrome_C.mzML
403.4375,5158.914,3255,7,Cytochrome_C.mzML
404.125,25000.314,3266,7,Cytochrome_C.mzML
404.375,46065.086,3270,7,Cytochrome_C.mzML
404.6875,5107.8,3275,7,Cytochrome_C.mzML
405.3125,33639.742,3285,7,Cytochrome_C.mzML
405.6875,10148.485,3291,7,Cytochrome_C.mzML
406.375,15628.4,3302,7,Cytochrome_C.mzML
406.8125,9454.543,3309,7,Cytochrome_C.mzML
407.3125,66097.43,3317,7,Cytochrome_C.mzML
407.8125,41497.94,3325,7,Cytochrome_C.mzML
408.25,16876.143,3332,7,Cytochrome_C.mzML
408.625,6735.6,3338,7,Cytochrome_C.mzML
409.25,343442.2,3348,7,Cytochrome_C.mzML
410.0,37431.8,3360,7,Cytochrome_C.mzML
410.25,91938.2,3364,7,Cytochrome_C.mzML
411.1875,51158.37,3379,7,Cytochrome_C.mzML
411.875,15669.257,3390,7,Cytochrome_C.mzML
412.375,15629.229,3398,7,Cytochrome_C.mzML
412.6875,1960.0,3403,7,Cytochrome_C.mzML
413.25,16685.457,3412,7,Cytochrome_C.mzML
413.8125,29622.428,3421,7,Cytochrome_C.mzML
414.0625,48003.914,3425,7,Cytochrome_C.mzML
414.375,23168.143,3430,7,Cytochrome_C.mzML
415.375,140861.62,3446,7,Cytochrome_C.mzML
415.9375,49161.145,3455,7,Cytochrome_C.mzML
416.3125,34236.4,3461,7,Cytochrome_C.mzML
416.75,17916.828,3468,7,Cytochrome_C.mzML
417.25,11467.915,3476,7,Cytochrome_C.mzML
417.9375,6522.0854,3487,7,Cytochrome_C.mzML
418.3125,61578.344,3493,7,Cytochrome_C.mzML
418.625,350.94287,3498,7,Cytochrome_C.mzML
418.75,448.0857,3500,7,Cytochrome_C.mzML
419.0,23926.799,3504,7,Cytochrome_C.mzML
419.4375,12689.229,3511,7,Cytochrome_C.mzML
419.875,40128.4,3518,7,Cytochrome_C.mzML
420.375,6091.6284,3526,7,Cytochrome_C.mzML
420.6875,14309.086,3531,7,Cytochrome_C.mzML
421.25,45022.457,3540,7,Cytochrome_C.mzML
421.75,36918.0,3548,7,Cytochrome_C.mzML
422.0625,9522.857,3553,7,Cytochrome_C.mzML
422.3125,12867.229,3557,7,Cytochrome_C.mzML
422.75,15163.429,3564,7,Cytochrome_C.mzML
423.25,79006.2,3572,7,Cytochrome_C.mzML
423.4375,81937.86,3575,7,Cytochrome_C.mzML
423.875,7477.2285,3582,7,Cytochrome_C.mzML
424.3125,41028.43,3589,7,Cytochrome_C.mzML
424.625,25994.486,3594,7,Cytochrome_C.mzML
424.875,22298.656,3598,7,Cytochrome_C.mzML
425.375,48512.23,3606,7,Cytochrome_C.mzML
426.0625,42275.258,3617,7,Cytochrome_C.mzML
426.75,25153.97,3628,7,Cytochrome_C.mzML
427.0,29646.572,3632,7,Cytochrome_C.mzML
427.4375,20604.344,3639,7,Cytochrome_C.mzML
427.75,19369.943,3644,7,Cytochrome_C.mzML
428.0,8773.942,3648,7,Cytochrome_C.mzML
428.25,10202.628,3652,7,Cytochrome_C.mzML
428.5,28431.201,3656,7,Cytochrome_C.mzML
428.75,37289.086,3660,7,Cytochrome_C.mzML
429.25,69539.72,3668,7,Cytochrome_C.mzML
429.8125,13101.829,3677,7,Cytochrome_C.mzML
430.25,16328.942,3684,7,Cytochrome_C.mzML
430.625,37453.66,3690,7,Cytochrome_C.mzML
431.0625,20489.457,3697,7,Cytochrome_C.mzML
431.3125,11793.943,3701,7,Cytochrome_C.mzML
431.625,27051.457,3706,7,Cytochrome_C.mzML
431.9375,9328.172,3711,7,Cytochrome_C.mzML
432.3125,46140.8,3717,7,Cytochrome_C.mzML
433.0,16736.2,3728,7,Cytochrome_C.mzML
433.3125,84526.055,3733,7,Cytochrome_C.mzML
433.8125,4878.514,3741,7,Cytochrome_C.mzML
434.3125,39732.598,3749,7,Cytochrome_C.mzML
434.75,45790.855,3756,7,Cytochrome_C.mzML
435.25,68353.4,3764,7,Cytochrome_C.mzML
435.8125,2422.3716,3773,7,Cytochrome_C.mzML
436.3125,22302.742,3781,7,Cytochrome_C.mzML
437.3125,181791.4,3797,7,Cytochrome_C.mzML
438.0,12595.742,3808,7,Cytochrome_C.mzML
438.4375,35163.66,3815,7,Cytochrome_C.mzML
439.25,77835.14,3828,7,Cytochrome_C.mzML
439.8125,13286.144,3837,7,Cytochrome_C.mzML
440.3125,29581.686,3845,7,Cytochrome_C.mzML
440.8125,6911.4287,3853,7,Cytochrome_C.mzML
441.4375,62337.8,3863,7,Cytochrome_C.mzML
441.9375,11798.801,3871,7,Cytochrome_C.mzML
442.4375,14460.458,3879,7,Cytochrome_C.mzML
442.6875,13995.543,3883,7,Cytochrome_C.mzML
443.1875,43335.688,3891,7,Cytochrome_C.mzML
443.8125,20779.059,3901,7,Cytochrome_C.mzML
444.1875,34785.0,3907,7,Cytochrome_C.mzML
444.75,22255.885,3916,7,Cytochrome_C.mzML
445.3125,78718.46,3925,7,Cytochrome_C.mzML
445.75,21927.629,3932,7,Cytochrome_C.mzML
446.1875,29073.4,3939,7,Cytochrome_C.mzML
446.75,11766.485,3948,7,Cytochrome_C.mzML
447.0625,28509.572,3953,7,Cytochrome_C.mzML
447.875,11828.172,3966,7,Cytochrome_C.mzML
448.4375,58546.6,3975,7,Cytochrome_C.mzML
449.3125,78360.43,3989,7,Cytochrome_C.mzML
449.75,53870.285,3996,7,Cytochrome_C.mzML
450.1875,9383.314,4003,7,Cytochrome_C.mzML
450.8125,196492.14,4013,7,Cytochrome_C.mzML
451.3125,52634.973,4021,7,Cytochrome_C.mzML
451.8125,37739.543,4029,7,Cytochrome_C.mzML
452.1875,20561.514,4035,7,Cytochrome_C.mzML
452.4375,11736.914,4039,7,Cytochrome_C.mzML
453.375,365183.25,4054,7,Cytochrome_C.mzML
453.875,19553.457,4062,7,Cytochrome_C.mzML
454.375,77755.23,4070,7,Cytochrome_C.mzML
454.8125,24169.57,4077,7,Cytochrome_C.mzML
455.3125,38180.49,4085,7,Cytochrome_C.mzML
455.75,69101.51,4092,7,Cytochrome_C.mzML
456.125,31481.799,4098,7,Cytochrome_C.mzML
456.5625,46403.973,4105,7,Cytochrome_C.mzML
457.0625,34429.8,4113,7,Cytochrome_C.mzML
457.4375,32686.285,4119,7,Cytochrome_C.mzML
457.75,40572.0,4124,7,Cytochrome_C.mzML
458.0625,35943.0,4129,7,Cytochrome_C.mzML
458.4375,14594.058,4135,7,Cytochrome_C.mzML
458.625,18730.43,4138,7,Cytochrome_C.mzML
459.375,114794.83,4150,7,Cytochrome_C.mzML
459.875,28438.572,4158,7,Cytochrome_C.mzML
460.3125,38889.43,4165,7,Cytochrome_C.mzML
460.9375,9375.514,4175,7,Cytochrome_C.mzML
461.4375,60260.598,4183,7,Cytochrome_C.mzML
462.1875,45827.4,4195,7,Cytochrome_C.mzML
462.4375,19410.742,4199,7,Cytochrome_C.mzML
462.75,2661.2285,4204,7,Cytochrome_C.mzML
463.0625,8479.371,4209,7,Cytochrome_C.mzML
463.375,48462.86,4214,7,Cytochrome_C.mzML
464.25,53133.17,4228,7,Cytochrome_C.mzML
464.5,21239.113,4232,7,Cytochrome_C.mzML
464.8125,46070.688,4237,7,Cytochrome_C.mzML
465.375,39531.457,4246,7,Cytochrome_C.mzML
465.875,40660.715,4254,7,Cytochrome_C.mzML
466.125,18174.115,4258,7,Cytochrome_C.mzML
466.375,48968.83,4262,7,Cytochrome_C.mzML
466.6875,17384.057,4267,7,Cytochrome_C.mzML
467.1875,56466.66,4275,7,Cytochrome_C.mzML
467.375,60043.316,4278,7,Cytochrome_C.mzML
467.6875,13130.657,4283,7,Cytochrome_C.mzML
468.125,54238.6,4290,7,Cytochrome_C.mzML
468.375,26005.229,4294,7,Cytochrome_C.mzML
469.375,43444.688,4310,7,Cytochrome_C.mzML
469.8125,57576.83,4317,7,Cytochrome_C.mzML
470.3125,50322.312,4325,7,Cytochrome_C.mzML
470.5,53247.086,4328,7,Cytochrome_C.mzML
471.25,41655.086,4340,7,Cytochrome_C.mzML
472.0625,25545.371,4353,7,Cytochrome_C.mzML
472.375,48789.83,4358,7,Cytochrome_C.mzML
472.875,2719.543,4366,7,Cytochrome_C.mzML
473.3125,61560.86,4373,7,Cytochrome_C.mzML
473.6875,9617.571,4379,7,Cytochrome_C.mzML
474.0625,10407.257,4385,7,Cytochrome_C.mzML
474.375,33898.715,4390,7,Cytochrome_C.mzML
474.8125,12666.43,4397,7,Cytochrome_C.mzML
475.3125,73548.02,4405,7,Cytochrome_C.mzML
476.0,14776.029,4416,7,Cytochrome_C.mzML
476.375,71957.88,4422,7,Cytochrome_C.mzML
